Jugador,market_value_pred
Alexander Nubel,12246144.095536662
Mattias Svanberg,21661435.29639367
Alexis ClaudeMaurice,20330657.946209054
Bence Dardai,18145268.86243876
Jonas Wind,46859853.11813476
Jonas Wind,12127797.100338846
Granit Xhaka,41801510.70864922
Benedict Hollerbach,32138210.182109237
Marco Friedl,11816637.802266326
Tiago Tomas,30363519.26225081
Robin Hack,27889740.690522242
Alexander Nubel,24878314.083092786
Anthony Caci,5945685.811602905
Philipp Lienhart,20384583.195473686
Robin Hack,24770504.31701401
Benedict Hollerbach,25462185.165735282
Christoph Baumgartner,16278597.910220057
Anthony Caci,14573820.139355924
Benedict Hollerbach,31622987.602706503
Merlin Rohl,3972818.214216344
Granit Xhaka,7805281.477739064
Merlin Rohl,-2033023.4736384973
Franck Honorat,12936452.688294085
Philipp Lienhart,11681634.063956354
Granit Xhaka,40238287.81008437
Granit Xhaka,49695506.0817174
Marco Friedl,12079776.58522563
Alexis ClaudeMaurice,1602092.1395100132
Marco Friedl,10877370.232988283
Robin Hack,34252958.792479165
Marco Friedl,23615136.45785114
Marco Friedl,11395072.186881846
Tiago Tomas,13182698.45836582
Merlin Rohl,2115829.993975114
Alexander Nubel,11877846.096807593
Franck Honorat,32638143.475067332
Christoph Baumgartner,18355222.689138517
Atakan Karazor,-2442954.0106878486
Granit Xhaka,24863820.119094104
Alexander Nubel,5071613.968206601
Alexis ClaudeMaurice,-1746927.4726622365
Benedict Hollerbach,12546344.818270152
Franck Honorat,14042021.022255665
Robin Hack,16197668.421968423
Philipp Lienhart,19480607.112058416
Marco Friedl,8283971.313725309
Merlin Rohl,11477600.565094743
Mattias Svanberg,11197024.835937506
Tiago Tomas,4288834.872420723
Christoph Baumgartner,16792536.529191226
Benedict Hollerbach,7585958.767523341
Christoph Baumgartner,38234047.92586019
Franck Honorat,38833837.64678436
Robin Hack,21968846.876114756
Anthony Caci,21738943.309664316
Bence Dardai,34997561.494160056
Alexis ClaudeMaurice,23437815.04076997
Atakan Karazor,25619742.782685757
Alexander Nubel,15677195.186836477
Benedict Hollerbach,22633063.30929502
Tiago Tomas,41301877.1488732
Jonas Wind,-5697670.593525454
Granit Xhaka,27374877.654393524
Christoph Baumgartner,19395756.55285923
Marco Friedl,10468113.674036926
Merlin Rohl,4300513.592479441
Marco Friedl,8364306.449591327
Benedict Hollerbach,-3639421.3630452733
Alexander Nubel,28537458.358129036
Anthony Caci,33521988.849128738
Atakan Karazor,37863104.8008479
Robin Hack,6864719.451972809
Franck Honorat,8550631.879100885
Philipp Lienhart,4470600.641492264
Anthony Caci,-10474859.224930689
Tiago Tomas,14919868.046652608
Jonas Wind,14314492.5208743
Alexis ClaudeMaurice,6775572.814059997
Marco Friedl,8166722.877728679
Philipp Lienhart,18528096.918696113
Philipp Lienhart,31570927.79395478
Alexander Nubel,17291365.62943308
Marco Friedl,15632569.81468621
Granit Xhaka,28277824.86833467
Granit Xhaka,6285938.945579955
Philipp Lienhart,37692224.29549227
Benedict Hollerbach,29633249.252913766
Marco Friedl,12602492.458895698
Atakan Karazor,-268789.9882429652
Franck Honorat,43841666.87597029
Alexander Nubel,16161392.237504663
Robin Hack,24446667.35909266
Tiago Tomas,45018182.31622893
Jonas Wind,5941085.434072696
Anthony Caci,11789781.336731542
Bence Dardai,42486672.796061754
Philipp Lienhart,7305311.541634292
Alexis ClaudeMaurice,-6222182.302085159
Christoph Baumgartner,8944482.144351237
Franck Honorat,13309257.281260232
Anthony Caci,21699531.731932517
Robin Hack,343861.86157924123
Anthony Caci,2030497.616999601
Robin Hack,19783302.21743629
Atakan Karazor,33970813.12618466
Christoph Baumgartner,-2053232.1765604932
Granit Xhaka,26867941.425450332
Marco Friedl,11405966.906734385
Granit Xhaka,48837801.51799054
Granit Xhaka,30034116.762466174
Benedict Hollerbach,7341697.35287966
Bence Dardai,32091174.796104282
Jonas Wind,5137595.010521511
Tiago Tomas,22296734.349912807
Alexis ClaudeMaurice,14829457.711094167
Bence Dardai,32114871.66361044
Benedict Hollerbach,5707285.416527249
Tiago Tomas,13109504.388465716
Jonas Wind,9564594.138850529
Alexander Nubel,18188861.114779253
Atakan Karazor,1993237.828818513
Alexis ClaudeMaurice,18000797.19066198
Franck Honorat,1593840.185258395
Christoph Baumgartner,36316420.32794972
Franck Honorat,8115917.914165394
Alexander Nubel,22702439.338636816
Marco Friedl,-3117213.4893086758
Alexis ClaudeMaurice,15917205.15387366
Marco Friedl,7037610.202268287
Christoph Baumgartner,11637140.390990868
Robin Hack,7772430.266840648
Mattias Svanberg,-1376724.3935732283
Bence Dardai,37115584.34888396
Tiago Tomas,28824686.721067958
Jonas Wind,4775922.3964321315
Atakan Karazor,13956684.098454501
Merlin Rohl,9647748.159557391
Alexander Nubel,18612768.531875435
Benedict Hollerbach,26730912.46897431
Alexander Nubel,22682438.88074022
Anthony Caci,25523915.624035925
Robin Hack,31531049.80797606
Granit Xhaka,6595837.509765501
Franck Honorat,6439841.617704368
Tiago Tomas,18034161.743666448
Mattias Svanberg,10803901.689519467
Atakan Karazor,-598906.2972846944
Jonas Wind,32309176.231411174
Alexander Nubel,21176932.076230172
Jonas Wind,34777267.06811608
Philipp Lienhart,13297706.244810246
Granit Xhaka,39259739.42449042
Atakan Karazor,29609557.610631704
Christoph Baumgartner,-949602.7046059351
Alexander Nubel,10198340.44168614
Atakan Karazor,17806958.864119932
Alexis ClaudeMaurice,20402795.206102975
Benedict Hollerbach,481310.15220533684
Merlin Rohl,17368037.372814424
Anthony Caci,12292919.43409485
Alexander Nubel,19978674.05061562
Anthony Caci,28748034.53625568
Alexis ClaudeMaurice,-1892010.3726308346
Granit Xhaka,44291516.39707525
Robin Hack,16101648.53466737
Christoph Baumgartner,3724106.4260102315
Christoph Baumgartner,2222765.859718797
Mattias Svanberg,2098230.3683448983
Bence Dardai,34412115.405358024
Atakan Karazor,17635946.853369948
Atakan Karazor,3788024.5991658615
Benedict Hollerbach,17762923.75970245
Merlin Rohl,-655349.6347060651
Benedict Hollerbach,96810201.22977519
Anthony Caci,17632731.399999678
Robin Hack,25665527.97913696
Franck Honorat,14446054.693028528
Granit Xhaka,19380038.4620708
Alexis ClaudeMaurice,4924700.195833521
Bence Dardai,34794529.92285626
Mattias Svanberg,14788282.032495677
Jonas Wind,16875203.265903823
Tiago Tomas,16803962.306010507
Philipp Lienhart,40896278.103536405
Merlin Rohl,-7747663.905430641
Philipp Lienhart,18447078.918580532
Merlin Rohl,-2410100.82669458
Anthony Caci,6705248.09561467
Bence Dardai,29863590.31535365
Jonas Wind,12200806.352015756
Atakan Karazor,11533220.569001045
Tiago Tomas,-6011598.524683684
Robin Hack,29389503.30832883
Philipp Lienhart,16389361.01724666
Franck Honorat,39423746.29035176
Alexis ClaudeMaurice,-1781185.359132994
Granit Xhaka,40709730.01905076
Granit Xhaka,16293446.442554768
Alexis ClaudeMaurice,-1507398.5207126588
Franck Honorat,3649147.7327607647
Robin Hack,18999414.10325121
Alexander Nubel,36373893.8963992
Bence Dardai,18913998.493095025
Anthony Caci,-519007.6147122588
Anthony Caci,18050232.781118944
Benedict Hollerbach,46448328.31910502
Marco Friedl,18290519.694483355
Christoph Baumgartner,7920076.117790197
Christoph Baumgartner,-726282.7827553488
Christoph Baumgartner,30063946.870745264
Philipp Lienhart,32216660.386610992
Alexander Nubel,20281333.965811476
Anthony Caci,-8076109.663135063
Alexander Nubel,10555499.584310004
Atakan Karazor,12102862.826664872
Marco Friedl,1147062.7490280494
Atakan Karazor,9095404.09891776
Jonas Wind,2919166.419377966
Robin Hack,39344747.88031778
Robin Hack,11459296.56121751
Marco Friedl,1654046.068438474
Granit Xhaka,32574245.87058631
Alexis ClaudeMaurice,-8066335.931995973
Granit Xhaka,38366314.79166189
Granit Xhaka,1916143.6689462103
Alexander Nubel,13187086.19622366
Atakan Karazor,-1532900.3617401384
Christoph Baumgartner,27531782.962934464
Franck Honorat,25350804.18617761
Bence Dardai,39908503.84833355
Tiago Tomas,18054239.627209112
Jonas Wind,23156874.876949336
Alexis ClaudeMaurice,-5611497.811582426
Jonas Wind,10575841.883922663
Philipp Lienhart,17820964.897982545
Anthony Caci,42303031.712652944
Robin Hack,26447762.76063912
Tiago Tomas,6943684.132054449
Anthony Caci,10927931.73599337
Mattias Svanberg,3953716.9908297844
Marco Friedl,-2793765.886222407
Christoph Baumgartner,48038031.63438253
Anthony Caci,-13564311.381001342
Anthony Caci,31698818.641678188
Atakan Karazor,8824503.125469493
Alexander Nubel,22075395.990031254
Jonas Urbig,18444394.123809677
Alexis ClaudeMaurice,8124437.311010207
Merlin Rohl,7722784.634056345
Anthony Caci,-1162601.7714232393
Philipp Lienhart,15175056.120842706
Jonas Urbig,17608844.133448213
Tiago Tomas,32645193.289310902
Mattias Svanberg,13754400.766813604
Benedict Hollerbach,15134509.627419863
Granit Xhaka,15921849.210614663
Philipp Lienhart,45099388.44349023
Alexander Nubel,35164507.527991846
Atakan Karazor,20299588.19606229
Bence Dardai,37560920.204383396
Jonas Wind,39715414.031628504
Tiago Tomas,9018596.019961204
Jonas Wind,12583830.14637808
Christoph Baumgartner,21866844.605098613
Jonas Urbig,34334321.989872694
Benedict Hollerbach,20416976.76067145
Robin Hack,23272569.628715623
Anthony Caci,30399408.09700647
Bence Dardai,48526492.30396702
Mattias Svanberg,-3259529.1313923355
Tiago Tomas,12131998.011127004
Jonas Wind,9682482.61927936
Robin Hack,27252399.646275148
Alexander Nubel,14754495.231435511
Atakan Karazor,2422535.3734057695
Christoph Baumgartner,403975.4493752681
Alexander Nubel,14270199.801761435
Granit Xhaka,39976560.39140418
Tiago Tomas,12782554.289139053
Mattias Svanberg,5891479.498177108
Alexander Nubel,21809576.852786835
Christoph Baumgartner,7450989.257035267
Marco Friedl,15133725.095508153
Benedict Hollerbach,34099887.08187573
Christoph Baumgartner,30045725.245516285
Atakan Karazor,30890061.15483006
Marco Friedl,4985210.127496762
Philipp Lienhart,5200552.842407895
Benedict Hollerbach,12558480.066381523
Anthony Caci,2321098.8081368897
Philipp Lienhart,16111958.046595564
Alexis ClaudeMaurice,13504319.297271997
Benedict Hollerbach,14702761.354294006
Mattias Svanberg,4870957.101515658
Tiago Tomas,32108201.70799557
Bence Dardai,38815314.3284569
Jonas Wind,19530123.799891196
Granit Xhaka,23656009.024571605
Alexander Nubel,10260184.976693088
Jonas Urbig,21268170.907604903
Anthony Caci,11054592.814027032
Granit Xhaka,19507929.836873118
Anthony Caci,10141301.426361725
Robin Hack,46786027.62310838
Philipp Lienhart,7526873.041311586
Merlin Rohl,-4252735.646909473
Alexis ClaudeMaurice,19369346.75392208
Benedict Hollerbach,-5365885.0879655145
Atakan Karazor,17298684.67890471
Granit Xhaka,4601586.1367612975
Philipp Lienhart,9765859.716334177
Franck Honorat,16519539.180985266
Robin Hack,-5594047.78340527
Franck Honorat,72954423.34585492
Robin Hack,8292481.881765676
Alexis ClaudeMaurice,36935590.75500596
Alexander Nubel,20867412.170258965
Atakan Karazor,39786915.097478054
Tiago Tomas,97275.58629824594
Bence Dardai,30782004.67278042
Granit Xhaka,21920375.23907859
Mattias Svanberg,22977359.591109045
Benedict Hollerbach,5936307.221698287
Tiago Tomas,2804946.330287163
Bence Dardai,30245906.964055613
Mattias Svanberg,-7730185.038363416
Atakan Karazor,9788421.460050479
Jonas Wind,29409968.250861727
Anthony Caci,15020214.220615482
Alexander Nubel,9125809.475395674
Marco Friedl,30188874.409785386
Jonas Wind,19109833.145710967
Jonas Urbig,21241213.62010567
Atakan Karazor,23512265.70754484
Robin Hack,17068240.786242288
Alexander Nubel,17936471.824716207
Atakan Karazor,34540650.48367686
Benedict Hollerbach,15195217.480288591
Marco Friedl,7595170.950871255
Benedict Hollerbach,9248966.250299774
Christoph Baumgartner,-15366655.924866542
Jonas Urbig,30646053.299423993
Philipp Lienhart,15946369.345148874
Alexander Nubel,24448337.7091538
Benedict Hollerbach,27393646.049097497
Bence Dardai,33600246.811734006
Tiago Tomas,9585953.006269481
Jonas Wind,4278420.286338536
Franck Honorat,14318852.855480567
Robin Hack,22057264.785555325
Alexis ClaudeMaurice,5629999.423273057
Granit Xhaka,33074697.532773778
Anthony Caci,1682493.0672147563
Jonas Urbig,20169049.8924802
Marco Friedl,15171618.767085455
Robin Hack,17851044.562461372
Tiago Tomas,2963783.426237331
Christoph Baumgartner,22378228.118885614
Philipp Lienhart,14169685.016335923
Tiago Tomas,530562.2271417696
Bence Dardai,46287763.88194393
Jonas Wind,35862887.034685
Tiago Tomas,5907891.067331206
Jonas Wind,378497.9201345686
Benedict Hollerbach,4798434.648493214
Alexis ClaudeMaurice,35924593.58557099
Merlin Rohl,-8178672.482414372
Franck Honorat,-347531.43864372
Marco Friedl,-926239.1863269918
Merlin Rohl,11262185.981198918
Granit Xhaka,55156798.5253424
Christoph Baumgartner,2615484.9200085048
Alexander Nubel,15816369.984912634
Benedict Hollerbach,19737449.59873872
Atakan Karazor,16781317.778654646
Philipp Lienhart,7986350.650043063
Robin Hack,18113822.942681774
Anthony Caci,11092647.268001908
Anthony Caci,23104058.573921386
Franck Honorat,5551083.643450041
Marco Friedl,22923886.37170864
Jonas Wind,24852944.52530133
Granit Xhaka,35614699.540039346
Jonas Wind,1932457.0342839267
Mattias Svanberg,23994845.27225723
Philipp Lienhart,-5756328.4744299315
Merlin Rohl,1674940.7679485027
Christoph Baumgartner,-322220.75301904045
Christoph Baumgartner,17719324.183928546
Robin Hack,28838180.984114423
Marco Friedl,13893326.3734168
Atakan Karazor,14426912.279685909
Jonas Urbig,20331095.95765472
Benedict Hollerbach,18039128.62361458
Granit Xhaka,18744058.39298197
Alexis ClaudeMaurice,13239495.376792183
Bence Dardai,39165792.485346906
Tiago Tomas,4175899.4154495317
Philipp Lienhart,28700002.890716873
Alexander Nubel,20483626.19104274
Atakan Karazor,37319629.424358025
Benedict Hollerbach,831331.3775313981
Benedict Hollerbach,34633931.96063638
Tiago Tomas,19573916.692431103
Atakan Karazor,14249617.295338174
Philipp Lienhart,25539169.806749716
Alexander Nubel,14497794.87605337
Tiago Tomas,513749.39085995033
Jonas Wind,-7773624.76445207
Mattias Svanberg,-3223969.972366683
Bence Dardai,34992667.83303502
Mattias Svanberg,29650236.192896985
Anthony Caci,2391486.9218417946
Merlin Rohl,2719124.825637712
Robin Hack,5712943.345658938
Mattias Svanberg,9175539.249539021
Tiago Tomas,34034843.06255638
Philipp Lienhart,2769966.1703262143
Granit Xhaka,2897204.5965170823
Jonas Wind,-1822073.652552314
Granit Xhaka,3116180.0624457346
Christoph Baumgartner,416306.17519303784
Robin Hack,24350431.340356622
Merlin Rohl,362956.7756421566
Philipp Lienhart,14913209.375033747
Tiago Tomas,-6310102.581061311
Benedict Hollerbach,36851152.81545149
Anthony Caci,-10910719.38895062
Atakan Karazor,-3234120.182483401
Robin Hack,20791990.00568202
Atakan Karazor,24428117.2848776
Alexis ClaudeMaurice,8324480.365372201
Granit Xhaka,23525699.736479115
Anthony Caci,26902468.694301054
Benedict Hollerbach,56057720.38942536
Merlin Rohl,-1419511.9741166327
Christoph Baumgartner,25893705.12870334
Philipp Lienhart,4245700.924362549
Benedict Hollerbach,8534661.462974798
Alexis ClaudeMaurice,-6042187.238558555
Mattias Svanberg,25839242.232943065
Bence Dardai,38054272.32315512
Christoph Baumgartner,19135417.5510922
Christoph Baumgartner,7750028.853915956
Robin Hack,24180016.278899927
Benedict Hollerbach,11879127.235499272
Philipp Lienhart,29807873.670623578
Alexander Nubel,11755465.50856903
Merlin Rohl,13236390.38249063
Alexander Nubel,12531790.577396125
Jonas Wind,20882283.982813094
Alexis ClaudeMaurice,26761954.505614016
Jonas Wind,14620022.10960754
Mattias Svanberg,-4944690.283516057
Christoph Baumgartner,4950311.594787867
Philipp Lienhart,5628843.892499883
Tiago Tomas,26370427.63592716
Danilho Doekhi,10272798.475864336
Leopold Querfeld,21512845.58906516
Danilho Doekhi,10510139.46781193
Danilho Doekhi,12035773.914910754
Danilho Doekhi,7031999.819818315
Leopold Querfeld,17562610.95448216
Leopold Querfeld,17747726.206552185
Danilho Doekhi,16758779.1626569
Leopold Querfeld,-1290747.029496979
Danilho Doekhi,6399192.5419200305
Danilho Doekhi,33600672.9617105
Leopold Querfeld,12989760.441812096
Leopold Querfeld,3212337.763593506
Danilho Doekhi,11702079.777412547
Leopold Querfeld,13036077.692641485
Leopold Querfeld,12363522.46660683
Danilho Doekhi,26447164.700732347
Danilho Doekhi,15526937.230927808
Danilho Doekhi,20881382.202641685
Leopold Querfeld,26252988.4538086
Danilho Doekhi,33099254.433914196
Leopold Querfeld,-2426887.47625261
Leopold Querfeld,26974209.534528017
Danilho Doekhi,24291444.465129003
Leopold Querfeld,7350849.7842584755
Leopold Querfeld,119941.32685522549
Danilho Doekhi,15962273.706727041
Danilho Doekhi,17371887.69679458
Leopold Querfeld,-4386183.854318846
Danilho Doekhi,25183382.271975987
Danilho Doekhi,17666607.292802203
Leopold Querfeld,13912074.292793369
Danilho Doekhi,6293297.569820217
Leopold Querfeld,9466614.357272748
Danilho Doekhi,52501692.48061203
Danilho Doekhi,11870416.67178366
Danilho Doekhi,48630813.39794408
Leopold Querfeld,9957627.538580896
Leopold Querfeld,17588081.63101184
Danilho Doekhi,63566022.52641532
Danilho Doekhi,863744.0293146484
Leopold Querfeld,11039889.242530556
Leopold Querfeld,9322530.918567495
Danilho Doekhi,30402414.9124764
Danilho Doekhi,12628290.454468474
Leopold Querfeld,-1845941.469337646
Danilho Doekhi,13994898.455614548
Danilho Doekhi,22767407.102682516
Leopold Querfeld,1852033.6728044283
Leopold Querfeld,-7658554.162363216
Danilho Doekhi,13538651.002691261
Leopold Querfeld,-2383394.4908636007
Danilho Doekhi,5334000.377288185
Danilho Doekhi,21357039.13007568
Leopold Querfeld,-1675656.9949483536
Danilho Doekhi,14056996.65838502
Danilho Doekhi,24894530.13891231
Leopold Querfeld,15550834.708016977
Danilho Doekhi,17582237.40047548
Leopold Querfeld,25421269.50658953
Danilho Doekhi,47622301.72802649
Anton Stach,30740572.673394978
Rasmus Kristensen,35925305.57239092
Kamil Grabara,11079273.312214259
Rasmus Kristensen,35590448.836608715
Kamil Grabara,6969901.084343305
Joakim Mæhle,16517095.782702213
Joakim Mæhle,10841009.943800963
Anton Stach,20011445.83913362
Joakim Mæhle,1179039.3009576611
Jens Stage,2749271.4840277536
Jens Stage,2846348.184411032
Rasmus Kristensen,38157600.506324
Joakim Mæhle,15487005.701099735
Kamil Grabara,6486239.182558199
Kamil Grabara,9914146.554890644
Jens Stage,19326775.781514853
Anton Stach,8962001.751327388
Kamil Grabara,17313536.13194392
Jens Stage,33435268.563332647
Anton Stach,40802033.44750667
Kamil Grabara,19316670.58861273
Kamil Grabara,8571988.983776206
Kamil Grabara,7341683.938084716
Joakim Mæhle,33012700.111889616
Jens Stage,16586198.815132165
Anton Stach,2057011.0819416214
Joakim Mæhle,4420716.981772277
Jens Stage,20622108.448693786
Anton Stach,41574764.6729548
Joakim Mæhle,751969.7305986304
Kamil Grabara,15696463.483894717
Rasmus Kristensen,33396725.960761793
Anton Stach,20693386.762020785
Rasmus Kristensen,12805803.708676115
Andreas Skov Olsen,12588235.08778913
Joakim Mæhle,13808684.092777444
Jens Stage,38073686.978193365
Rasmus Kristensen,20296149.475375786
